order_id,customer_id,order_date,product,category,quantity,price,discount_pct,shipping_cost,customer_country,payment_method,total_amount
1500,CUST-0110,2024-09-14,Yoga Mat,Fitness Gear,2,86.73,0,4.21,Nepal,Credit Card,173.46
1501,CUST-0274,2024-09-17,Backpack,Bags,3,55.35,0,10.19,Nepal,Credit Card,166.05
1502,CUST-0123,2024-12-25,Backpack,Bags,1,94.46,15,13.01,Canada,PayPal,80.29
1503,CUST-0197,2024-07-08,Running Shoes,Footwear,4,158.01,10,2.0,Canada,Bank Transfer,568.84
1504,CUST-0125,2024-08-09,Wireless Earbuds,Electronics,1,177.37,0,9.67,India,PayPal,177.37
1505,CUST-0187,2024-09-07,Running Shoes,Footwear,5,20.22,20,3.78,Canada,PayPal,80.88
1506,CUST-0171,2024-07-13,Wireless Earbuds,Electronics,4,39.24,0,8.58,Canada,PayPal,156.96
1507,CUST-0103,2024-02-21,Running Shoes,Footwear,1,128.02,20,,Nepal,Debit Card,102.42
1508,CUST-0028,2024-07-13,Fitness Tracker,Electronics,3,246.87,0,7.3,Nepal,Debit Card,740.61
1509,CUST-0341,2024-01-24,Backpack,Bags,1,82.72,0,,Nepal,Debit Card,82.72
1510,CUST-0120,2024-02-23,Duffel Bag,Bags,1,15.43,10,14.04,UK,Bank Transfer,13.89
1511,CUST-0210,2024-11-28,Yoga Mat,Fitness Gear,4,46.77,0,5.67,Australia,Credit Card,187.08
1512,CUST-0018,2024-09-03,Duffel Bag,Bags,3,175.64,0,6.09,UK,PayPal,526.92
1513,CUST-0266,2024-03-19,Running Shoes,Footwear,1,28.76,0,14.71,Australia,Credit Card,28.76
1514,CUST-0112,2024-04-07,Backpack,Bags,4,104.17,5,14.68,Australia,PayPal,395.85
1515,CUST-0365,2024-04-27,Wireless Earbuds,Electronics,2,204.01,0,5.25,Canada,Credit Card,408.02
1516,CUST-0390,2024-07-21,Yoga Mat,Fitness Gear,3,44.56,15,,Australia,Debit Card,113.63
1517,CUST-0288,2024-05-01,Running Shoes,Footwear,5,153.75,15,13.64,India,Bank Transfer,653.44
1518,CUST-0184,2024-03-09,Fitness Tracker,Electronics,2,16.25,0,,Australia,PayPal,32.5
1519,CUST-0387,2024-12-27,Fitness Tracker,Electronics,5,99.58,10,11.97,Germany,Bank Transfer,448.11
1520,CUST-0154,2024-09-09,Backpack,Bags,2,63.0,5,2.71,Nepal,Credit Card,119.7
1521,CUST-0176,2024-07-16,Duffel Bag,Bags,5,35.12,20,,Canada,Debit Card,140.48
1522,CUST-0372,2024-11-08,Yoga Mat,Fitness Gear,4,100.8,0,1.62,Nepal,Credit Card,403.2
1523,CUST-0184,2024-03-13,Yoga Mat,Fitness Gear,5,137.35,0,5.97,USA,PayPal,686.75
1524,CUST-0134,2024-11-25,Wireless Earbuds,Electronics,1,20.91,0,12.71,Germany,Credit Card,20.91
1525,CUST-0020,2024-10-29,Yoga Mat,Fitness Gear,2,32.51,20,1.06,Australia,Credit Card,52.02
1526,CUST-0168,2024-12-01,Wireless Earbuds,Electronics,4,212.74,0,3.12,Australia,Debit Card,850.96
1527,CUST-0257,2024-07-30,Yoga Mat,Fitness Gear,1,135.72,15,2.68,Canada,Bank Transfer,115.36
1528,CUST-0146,2024-06-11,Resistance Bands,Fitness Gear,3,134.51,0,13.95,Canada,Debit Card,403.53
1529,CUST-0382,2024-04-29,Running Shoes,Footwear,3,55.39,20,8.15,Australia,PayPal,132.94
1530,CUST-0356,2024-12-02,Wireless Earbuds,Electronics,3,173.04,5,1.66,India,PayPal,493.16
1531,CUST-0260,2024-07-18,Wireless Earbuds,Electronics,5,116.47,0,7.3,UK,Credit Card,582.35
1532,CUST-0247,2024-04-14,Running Shoes,Footwear,2,208.07,5,,USA,Debit Card,395.33
1533,CUST-0272,2024-02-29,Duffel Bag,Bags,4,219.92,0,,USA,PayPal,879.68
1534,CUST-0235,2024-05-03,Duffel Bag,Bags,1,61.37,15,7.06,Canada,Credit Card,52.16
1535,CUST-0388,2024-04-04,Running Shoes,Footwear,1,100.02,15,6.71,Germany,Credit Card,85.02
1536,CUST-0286,2024-05-06,Fitness Tracker,Electronics,3,51.74,5,8.07,UK,PayPal,147.46
1537,CUST-0072,2024-04-12,Yoga Mat,Fitness Gear,2,80.18,0,4.86,Canada,Debit Card,160.36
1538,CUST-0172,2024-05-08,Backpack,Bags,1,75.62,5,4.37,Germany,Debit Card,71.84
1539,CUST-0228,2024-03-08,Fitness Tracker,Electronics,5,36.06,0,0.97,Germany,PayPal,180.3
1540,CUST-0170,2024-02-26,Duffel Bag,Bags,3,79.73,20,12.69,India,Debit Card,191.35
1541,CUST-0018,2024-10-06,Wireless Earbuds,Electronics,4,214.93,10,5.7,USA,Bank Transfer,773.75
1542,CUST-0090,2024-07-24,Water Bottle,Accessories,4,97.31,20,,Germany,Bank Transfer,311.39
1543,CUST-0197,2024-06-07,Duffel Bag,Bags,3,193.77,0,9.46,UK,Debit Card,581.31
1544,CUST-0005,2024-03-20,Fitness Tracker,Electronics,3,199.08,0,,USA,Credit Card,597.24
1545,CUST-0028,2024-09-11,Resistance Bands,Fitness Gear,3,25.87,0,6.75,Nepal,Debit Card,77.61
1546,CUST-0225,2024-10-27,Backpack,Bags,3,63.61,0,12.88,India,Credit Card,190.83
1547,CUST-0243,2024-02-28,Duffel Bag,Bags,2,173.28,0,14.17,Nepal,Credit Card,346.56
1548,CUST-0173,2024-06-28,Yoga Mat,Fitness Gear,3,213.19,10,4.06,Nepal,PayPal,575.61
1549,CUST-0155,2024-11-10,Water Bottle,Accessories,5,74.38,20,14.46,Nepal,Credit Card,297.52
1550,CUST-0192,2024-11-28,Backpack,Bags,2,28.1,5,10.57,UK,PayPal,53.39
1551,CUST-0301,2024-01-23,Running Shoes,Footwear,2,168.61,20,13.92,Nepal,Bank Transfer,269.78
1552,CUST-0378,2024-11-14,Wireless Earbuds,Electronics,3,194.95,20,12.15,USA,Bank Transfer,467.88
1553,CUST-0162,2024-03-15,Wireless Earbuds,Electronics,5,218.86,0,8.33,Nepal,Credit Card,1094.3
1554,CUST-0246,2024-02-16,Running Shoes,Footwear,3,114.76,20,11.0,Australia,Credit Card,275.42
1555,CUST-0051,2024-12-21,Wireless Earbuds,Electronics,4,230.25,10,10.69,UK,Debit Card,828.9
1556,CUST-0338,2024-08-12,Wireless Earbuds,Electronics,4,74.27,0,5.35,Australia,Debit Card,297.08
1557,CUST-0008,2024-09-12,Backpack,Bags,5,170.42,20,11.72,Nepal,Credit Card,681.68
1558,CUST-0043,2024-09-09,Duffel Bag,Bags,1,228.75,10,8.12,Nepal,Bank Transfer,205.88
1559,CUST-0286,2024-10-12,Wireless Earbuds,Electronics,4,239.63,0,8.92,Germany,PayPal,958.52
1560,CUST-0240,2024-08-10,Duffel Bag,Bags,4,203.6,20,1.37,India,Credit Card,651.52
1561,CUST-0063,2024-06-29,Wireless Earbuds,Electronics,2,174.69,20,3.85,USA,Credit Card,279.5
1562,CUST-0043,2024-10-19,Backpack,Bags,1,169.19,5,13.79,Australia,Credit Card,160.73
1563,CUST-0388,2024-03-04,Water Bottle,Accessories,1,238.87,0,4.21,UK,Credit Card,238.87
1564,CUST-0393,2024-04-14,Fitness Tracker,Electronics,3,92.27,5,,UK,PayPal,262.97
1565,CUST-0063,2024-07-13,Water Bottle,Accessories,3,222.98,20,11.64,USA,Credit Card,535.15
1566,CUST-0260,2024-01-26,Resistance Bands,Fitness Gear,3,214.13,0,9.83,Australia,Debit Card,642.39
1567,CUST-0065,2024-08-16,Water Bottle,Accessories,5,30.58,0,6.28,Nepal,PayPal,152.9
1568,CUST-0399,2024-01-14,Resistance Bands,Fitness Gear,2,221.66,0,,USA,PayPal,443.32
1569,CUST-0314,2024-03-15,Backpack,Bags,1,113.26,10,5.92,India,Bank Transfer,101.93
1570,CUST-0253,2024-10-03,Yoga Mat,Fitness Gear,3,135.2,15,2.7,USA,Debit Card,344.76
1571,CUST-0089,2024-01-04,Water Bottle,Accessories,2,19.79,0,4.25,Canada,PayPal,39.58
1572,CUST-0237,2024-08-06,Resistance Bands,Fitness Gear,2,67.05,0,12.13,Canada,Debit Card,134.1
1573,CUST-0251,2024-12-11,Yoga Mat,Fitness Gear,3,157.53,20,6.27,Germany,Credit Card,378.07
1574,CUST-0001,2024-03-13,Running Shoes,Footwear,1,131.65,10,3.21,Canada,Bank Transfer,118.49
1575,CUST-0253,2024-03-16,Water Bottle,Accessories,2,68.53,15,13.45,UK,Bank Transfer,116.5
1576,CUST-0187,2024-04-06,Yoga Mat,Fitness Gear,5,129.01,0,13.97,India,PayPal,645.05
1577,CUST-0046,2024-12-16,Water Bottle,Accessories,5,56.71,20,,UK,PayPal,226.84
1578,CUST-0087,2024-08-21,Resistance Bands,Fitness Gear,4,143.29,0,,Australia,Debit Card,573.16
1579,CUST-0260,2024-04-14,Water Bottle,Accessories,1,94.18,5,4.64,Nepal,PayPal,89.47
1580,CUST-0130,2024-05-03,Running Shoes,Footwear,4,20.75,0,,UK,PayPal,83.0
1581,CUST-0332,2024-10-12,Running Shoes,Footwear,2,241.27,5,13.92,UK,PayPal,458.41
1582,CUST-0192,2024-03-08,Duffel Bag,Bags,1,167.31,5,1.02,Australia,PayPal,158.94
1583,CUST-0033,2024-07-26,Backpack,Bags,4,183.55,10,,Germany,Credit Card,660.78
1584,CUST-0364,2024-02-03,Duffel Bag,Bags,1,208.56,10,12.99,Germany,Debit Card,187.7
1585,CUST-0395,2024-05-15,Running Shoes,Footwear,1,65.46,0,11.15,Germany,Bank Transfer,65.46
1586,CUST-0013,2024-07-11,Running Shoes,Footwear,4,120.28,0,8.99,Nepal,PayPal,481.12
1587,CUST-0308,2024-10-17,Fitness Tracker,Electronics,2,187.51,5,7.21,USA,Debit Card,356.27
1588,CUST-0334,2024-09-11,Water Bottle,Accessories,2,190.76,15,5.42,Canada,Bank Transfer,324.29
1589,CUST-0021,2024-06-28,Fitness Tracker,Electronics,1,113.15,20,3.8,Germany,PayPal,90.52
1590,CUST-0046,2024-03-08,Water Bottle,Accessories,5,201.11,10,13.61,Nepal,Debit Card,905.0
1591,CUST-0144,2024-04-29,Water Bottle,Accessories,4,140.78,15,3.46,India,Bank Transfer,478.65
1592,CUST-0053,2024-01-23,Resistance Bands,Fitness Gear,2,205.82,5,8.5,Nepal,Credit Card,391.06
1593,CUST-0261,2024-01-08,Yoga Mat,Fitness Gear,3,58.46,0,7.64,UK,Bank Transfer,175.38
1594,CUST-0111,2024-11-14,Duffel Bag,Bags,4,91.02,0,2.37,Australia,Debit Card,364.08
1595,CUST-0088,2024-07-15,Backpack,Bags,4,49.52,15,3.28,USA,Bank Transfer,168.37
1596,CUST-0071,2024-07-14,Yoga Mat,Fitness Gear,4,171.65,20,5.19,USA,Credit Card,549.28
1597,CUST-0240,2024-02-19,Backpack,Bags,4,152.75,5,1.26,India,PayPal,580.45
1598,CUST-0216,2024-09-21,Duffel Bag,Bags,2,112.92,10,5.15,Germany,Bank Transfer,203.26
1599,CUST-0333,2024-07-29,Water Bottle,Accessories,2,236.74,20,13.8,USA,Credit Card,378.78
1600,CUST-0025,2024-01-06,Backpack,Bags,5,215.6,15,,Germany,PayPal,916.3
1601,CUST-0266,2024-07-17,Wireless Earbuds,Electronics,3,135.32,15,7.05,Nepal,Credit Card,345.07
1602,CUST-0019,2024-10-21,Running Shoes,Footwear,4,118.58,20,1.57,India,Debit Card,379.46
1603,CUST-0046,2024-06-13,Water Bottle,Accessories,2,211.36,15,12.49,Canada,Bank Transfer,359.31
1604,CUST-0333,2024-01-22,Wireless Earbuds,Electronics,5,97.31,0,1.48,Nepal,Debit Card,486.55
1605,CUST-0095,2024-09-25,Yoga Mat,Fitness Gear,3,51.15,20,12.26,Australia,PayPal,122.76
1606,CUST-0044,2024-03-26,Running Shoes,Footwear,1,229.83,20,10.87,Germany,Credit Card,183.86
1607,CUST-0095,2024-12-24,Resistance Bands,Fitness Gear,4,38.42,5,4.47,Germany,Credit Card,146.0
1608,CUST-0021,2024-08-26,Resistance Bands,Fitness Gear,1,27.19,0,5.48,Australia,PayPal,27.19
1609,CUST-0030,2024-12-10,Water Bottle,Accessories,4,192.53,0,1.67,India,PayPal,770.12
1610,CUST-0095,2024-07-21,Yoga Mat,Fitness Gear,2,60.99,15,14.62,Germany,Credit Card,103.68
1611,CUST-0293,2024-06-11,Wireless Earbuds,Electronics,3,40.96,0,7.53,Canada,Credit Card,122.88
1612,CUST-0396,2024-10-03,Yoga Mat,Fitness Gear,1,44.01,5,10.91,India,Debit Card,41.81
1613,CUST-0104,2024-12-28,Fitness Tracker,Electronics,2,166.23,10,11.34,Germany,Bank Transfer,299.21
1614,CUST-0173,2024-10-27,Running Shoes,Footwear,3,88.88,20,11.72,Nepal,Credit Card,213.31
1615,CUST-0343,2024-10-18,Backpack,Bags,2,150.59,15,,Nepal,PayPal,256.0
1616,CUST-0133,2024-01-25,Wireless Earbuds,Electronics,5,90.83,0,5.11,India,Bank Transfer,454.15
1617,CUST-0137,2024-03-31,Resistance Bands,Fitness Gear,3,120.88,0,8.57,Canada,Debit Card,362.64
1618,CUST-0349,2024-12-03,Running Shoes,Footwear,4,155.17,0,8.31,Germany,Bank Transfer,620.68
1619,CUST-0201,2024-07-26,Fitness Tracker,Electronics,5,166.29,5,9.56,Canada,Debit Card,789.88
1620,CUST-0172,2024-10-01,Duffel Bag,Bags,4,178.68,15,7.69,Canada,Credit Card,607.51
1621,CUST-0272,2024-10-18,Wireless Earbuds,Electronics,3,174.76,5,,Australia,Credit Card,498.07
1622,CUST-0061,2024-03-08,Wireless Earbuds,Electronics,1,102.87,5,12.78,India,Credit Card,97.73
1623,CUST-0376,2024-08-26,Duffel Bag,Bags,1,109.54,0,1.26,USA,Credit Card,109.54
1624,CUST-0350,2024-07-25,Wireless Earbuds,Electronics,3,196.06,15,,Nepal,PayPal,499.95
1625,CUST-0084,2024-10-28,Water Bottle,Accessories,3,219.81,20,13.09,UK,Bank Transfer,527.54
1626,CUST-0246,2024-06-20,Duffel Bag,Bags,5,24.75,5,0.33,UK,Credit Card,117.56
1627,CUST-0321,2024-07-11,Yoga Mat,Fitness Gear,1,180.07,5,4.74,India,PayPal,171.07
1628,CUST-0356,2024-03-19,Yoga Mat,Fitness Gear,4,170.99,15,13.91,Nepal,Debit Card,581.37
1629,CUST-0062,2024-08-18,Yoga Mat,Fitness Gear,1,99.08,15,8.72,Nepal,Credit Card,84.22
1630,CUST-0194,2024-06-11,Duffel Bag,Bags,4,188.19,20,13.96,Canada,Credit Card,602.21
1631,CUST-0342,2024-10-11,Resistance Bands,Fitness Gear,2,77.56,10,12.54,UK,Bank Transfer,139.61
1632,CUST-0370,2024-04-20,Backpack,Bags,1,63.06,20,6.62,Australia,Credit Card,50.45
1633,CUST-0243,2024-11-09,Running Shoes,Footwear,5,215.69,5,6.49,UK,Credit Card,1024.53
1634,CUST-0116,2024-08-20,Fitness Tracker,Electronics,2,180.01,20,1.29,Nepal,PayPal,288.02
1635,CUST-0151,2024-06-10,Backpack,Bags,2,150.46,5,4.37,USA,Credit Card,285.87
1636,CUST-0093,2024-01-11,Running Shoes,Footwear,5,130.87,5,3.58,USA,Debit Card,621.63
1637,CUST-0303,2024-06-02,Duffel Bag,Bags,4,246.71,20,7.02,USA,Debit Card,789.47
1638,CUST-0346,2024-08-16,Wireless Earbuds,Electronics,1,224.86,0,14.26,USA,Bank Transfer,224.86
1639,CUST-0174,2024-10-10,Wireless Earbuds,Electronics,4,137.39,5,11.94,Nepal,PayPal,522.08
1640,CUST-0250,2024-04-03,Duffel Bag,Bags,5,99.57,5,0.47,Australia,Bank Transfer,472.96
1641,CUST-0258,2024-10-30,Fitness Tracker,Electronics,3,113.67,15,8.15,Germany,PayPal,289.86
1642,CUST-0047,2024-11-23,Yoga Mat,Fitness Gear,4,131.58,10,9.89,Australia,PayPal,473.69
1643,CUST-0273,2024-10-27,Running Shoes,Footwear,2,234.33,15,12.31,USA,Debit Card,398.36
1644,CUST-0389,2024-06-03,Water Bottle,Accessories,1,46.04,5,,India,Debit Card,43.74
1645,CUST-0307,2024-02-07,Running Shoes,Footwear,5,156.32,10,0.13,Canada,Credit Card,703.44
1646,CUST-0034,2024-02-09,Running Shoes,Footwear,1,41.78,0,14.88,Australia,Credit Card,41.78
1647,CUST-0228,2024-02-02,Running Shoes,Footwear,5,246.3,20,12.65,USA,PayPal,985.2
1648,CUST-0176,2024-10-01,Fitness Tracker,Electronics,3,209.68,15,8.56,Nepal,Debit Card,534.68
1649,CUST-0369,2024-01-27,Resistance Bands,Fitness Gear,4,155.83,15,,UK,Debit Card,529.82
1650,CUST-0010,2024-08-14,Fitness Tracker,Electronics,3,103.21,15,0.96,Canada,Debit Card,263.19
1651,CUST-0326,2024-10-18,Duffel Bag,Bags,3,92.41,0,1.91,India,PayPal,277.23
1652,CUST-0147,2024-06-05,Water Bottle,Accessories,4,140.05,5,7.81,Germany,Debit Card,532.19
1653,CUST-0156,2024-06-23,Running Shoes,Footwear,1,126.85,0,0.84,Canada,Bank Transfer,126.85
1654,CUST-0277,2024-01-28,Fitness Tracker,Electronics,4,38.62,5,0.22,India,Debit Card,146.76
1655,CUST-0125,2024-01-07,Resistance Bands,Fitness Gear,4,130.74,0,2.99,USA,Debit Card,522.96
1656,CUST-0124,2024-12-11,Duffel Bag,Bags,4,163.88,20,12.11,UK,Bank Transfer,524.42
1657,CUST-0215,2024-04-10,Fitness Tracker,Electronics,3,247.54,15,6.52,UK,Debit Card,631.23
1658,CUST-0133,2024-08-29,Duffel Bag,Bags,1,25.52,0,4.77,UK,PayPal,25.52
1659,CUST-0357,2024-02-05,Duffel Bag,Bags,5,193.23,20,14.65,USA,Debit Card,772.92
1660,CUST-0121,2024-11-07,Backpack,Bags,5,135.64,10,12.61,Australia,PayPal,610.38
1661,CUST-0114,2024-04-26,Backpack,Bags,4,124.83,20,8.23,UK,Credit Card,399.46
1662,CUST-0304,2024-06-22,Wireless Earbuds,Electronics,1,163.03,15,,USA,Bank Transfer,138.58
1663,CUST-0384,2024-12-11,Running Shoes,Footwear,5,213.94,10,10.98,USA,Debit Card,962.73
1664,CUST-0298,2024-10-04,Water Bottle,Accessories,4,77.24,15,1.5,Nepal,Credit Card,262.62
1665,CUST-0091,2024-08-28,Duffel Bag,Bags,3,98.62,5,9.24,UK,Debit Card,281.07
1666,CUST-0306,2024-09-23,Water Bottle,Accessories,1,244.68,0,12.15,Nepal,Debit Card,244.68
1667,CUST-0229,2024-01-08,Duffel Bag,Bags,1,118.68,10,9.49,Australia,PayPal,106.81
1668,CUST-0131,2024-07-10,Yoga Mat,Fitness Gear,3,173.39,10,,Canada,Debit Card,468.15
1669,CUST-0051,2024-01-06,Backpack,Bags,1,91.3,15,5.22,Nepal,Debit Card,77.6
1670,CUST-0187,2024-10-18,Running Shoes,Footwear,2,33.39,0,12.82,USA,PayPal,66.78
1671,CUST-0024,2024-08-28,Water Bottle,Accessories,3,143.47,10,7.58,Nepal,PayPal,387.37
1672,CUST-0039,2024-06-05,Fitness Tracker,Electronics,5,200.97,5,0.75,Australia,Bank Transfer,954.61
1673,CUST-0210,2024-08-05,Duffel Bag,Bags,2,147.57,0,,Nepal,Credit Card,295.14
1674,CUST-0071,2024-11-24,Water Bottle,Accessories,3,246.82,20,13.69,Canada,Credit Card,592.37
1675,CUST-0248,2024-10-08,Yoga Mat,Fitness Gear,2,144.05,10,0.12,Canada,PayPal,259.29
1676,CUST-0091,2024-06-09,Running Shoes,Footwear,4,129.76,0,0.17,Nepal,PayPal,519.04
1677,CUST-0230,2024-03-19,Running Shoes,Footwear,1,140.68,10,,India,Credit Card,126.61
1678,CUST-0003,2024-09-24,Backpack,Bags,1,28.94,20,2.12,India,Credit Card,23.15
1679,CUST-0025,2024-09-24,Resistance Bands,Fitness Gear,5,65.07,0,4.28,Germany,Bank Transfer,325.35
1680,CUST-0057,2024-05-06,Yoga Mat,Fitness Gear,4,209.74,0,14.99,Australia,PayPal,838.96
1681,CUST-0112,2024-02-03,Wireless Earbuds,Electronics,4,69.01,15,1.57,India,Bank Transfer,234.63
1682,CUST-0014,2024-09-20,Resistance Bands,Fitness Gear,4,18.36,5,6.73,India,PayPal,69.77
1683,CUST-0031,2024-11-05,Duffel Bag,Bags,3,98.42,10,9.95,Nepal,PayPal,265.73
1684,CUST-0324,2024-01-06,Yoga Mat,Fitness Gear,2,19.63,0,3.88,India,Debit Card,39.26
1685,CUST-0016,2024-03-05,Wireless Earbuds,Electronics,4,81.36,10,10.35,India,Credit Card,292.9
1686,CUST-0263,2024-06-06,Resistance Bands,Fitness Gear,4,230.78,10,4.2,Australia,PayPal,830.81
1687,CUST-0304,2024-12-21,Resistance Bands,Fitness Gear,3,83.44,0,9.36,USA,PayPal,250.32
1688,CUST-0276,2024-04-16,Resistance Bands,Fitness Gear,4,38.44,5,,Australia,Credit Card,146.07
1689,CUST-0295,2024-05-26,Fitness Tracker,Electronics,4,167.06,10,1.11,India,Credit Card,601.42
1690,CUST-0366,2024-10-14,Duffel Bag,Bags,5,37.34,15,5.67,India,Debit Card,158.7
1691,CUST-0300,2024-02-06,Resistance Bands,Fitness Gear,2,24.26,0,7.98,Nepal,PayPal,48.52
1692,CUST-0029,2024-12-29,Resistance Bands,Fitness Gear,1,161.59,0,7.94,India,Bank Transfer,161.59
1693,CUST-0091,2024-05-05,Yoga Mat,Fitness Gear,5,158.44,20,5.45,Australia,Bank Transfer,633.76
1694,CUST-0058,2024-05-06,Backpack,Bags,4,55.51,0,5.45,Canada,Debit Card,222.04
1695,CUST-0221,2024-07-13,Duffel Bag,Bags,1,118.6,0,5.19,Nepal,Bank Transfer,118.6
1696,CUST-0047,2024-12-29,Backpack,Bags,2,25.36,10,5.07,UK,PayPal,45.65
1697,CUST-0094,2024-09-30,Fitness Tracker,Electronics,2,73.39,0,11.79,UK,Debit Card,146.78
1698,CUST-0091,2024-09-06,Backpack,Bags,1,177.31,10,9.31,UK,Bank Transfer,159.58
1699,CUST-0055,2024-03-05,Duffel Bag,Bags,1,208.81,0,,Nepal,Bank Transfer,208.81
1700,CUST-0227,2024-02-13,Duffel Bag,Bags,2,183.72,0,4.11,India,Debit Card,367.44
1701,CUST-0060,2024-06-11,Running Shoes,Footwear,3,46.48,0,6.1,India,Bank Transfer,139.44
1702,CUST-0274,2024-08-16,Duffel Bag,Bags,5,134.9,15,3.94,India,PayPal,573.32
1703,CUST-0196,2024-02-13,Yoga Mat,Fitness Gear,5,95.63,0,2.56,UK,Debit Card,478.15
1704,CUST-0052,2024-11-18,Wireless Earbuds,Electronics,1,196.87,0,11.06,USA,Credit Card,196.87
1705,CUST-0193,2024-05-09,Duffel Bag,Bags,5,227.3,0,10.6,India,PayPal,1136.5
1706,CUST-0115,2024-04-20,Yoga Mat,Fitness Gear,1,231.54,5,11.12,Canada,Bank Transfer,219.96
1707,CUST-0275,2024-07-31,Water Bottle,Accessories,3,154.91,15,10.33,UK,Debit Card,395.02
1708,CUST-0178,2024-03-13,Wireless Earbuds,Electronics,2,61.75,0,2.9,UK,PayPal,123.5
1709,CUST-0029,2024-02-28,Backpack,Bags,2,172.98,0,3.01,Nepal,Credit Card,345.96
1710,CUST-0117,2024-12-05,Duffel Bag,Bags,4,73.58,0,5.6,Australia,Bank Transfer,294.32
1711,CUST-0387,2024-02-14,Resistance Bands,Fitness Gear,2,233.71,15,,India,Credit Card,397.31
1712,CUST-0316,2024-12-03,Fitness Tracker,Electronics,2,26.17,0,8.67,India,Credit Card,52.34
1713,CUST-0228,2024-12-08,Water Bottle,Accessories,5,167.64,15,14.22,India,Debit Card,712.47
1714,CUST-0132,2024-01-15,Resistance Bands,Fitness Gear,4,92.3,20,12.3,Australia,Debit Card,295.36
1715,CUST-0387,2024-06-26,Yoga Mat,Fitness Gear,2,82.1,15,,USA,Debit Card,139.57
1716,CUST-0213,2024-11-08,Fitness Tracker,Electronics,3,107.44,0,13.5,Germany,Bank Transfer,322.32
1717,CUST-0391,2024-09-30,Water Bottle,Accessories,3,109.2,20,10.73,Canada,Debit Card,262.08
1718,CUST-0061,2024-01-28,Wireless Earbuds,Electronics,4,120.96,0,3.27,USA,PayPal,483.84
1719,CUST-0341,2024-08-01,Duffel Bag,Bags,2,127.97,10,1.1,USA,Debit Card,230.35
1720,CUST-0110,2024-02-02,Backpack,Bags,5,123.65,0,5.05,USA,PayPal,618.25
1721,CUST-0063,2024-03-26,Fitness Tracker,Electronics,4,122.53,0,11.74,India,Debit Card,490.12
1722,CUST-0126,2024-08-17,Yoga Mat,Fitness Gear,3,19.31,20,6.38,Germany,Bank Transfer,46.34
1723,CUST-0320,2024-08-13,Resistance Bands,Fitness Gear,1,210.48,20,4.6,Australia,Credit Card,168.38
1724,CUST-0227,2024-01-27,Resistance Bands,Fitness Gear,4,96.12,5,8.63,India,Bank Transfer,365.26
1725,CUST-0009,2024-05-19,Water Bottle,Accessories,2,33.72,0,13.88,Nepal,Credit Card,67.44
1726,CUST-0183,2024-05-29,Backpack,Bags,1,187.09,0,,Australia,Bank Transfer,187.09
1727,CUST-0313,2024-04-07,Resistance Bands,Fitness Gear,3,127.06,0,10.22,Nepal,Debit Card,381.18
1728,CUST-0393,2024-09-30,Yoga Mat,Fitness Gear,4,108.79,0,14.07,Germany,PayPal,435.16
1729,CUST-0288,2024-10-23,Backpack,Bags,1,35.96,0,,USA,Credit Card,35.96
1730,CUST-0084,2024-03-06,Backpack,Bags,5,152.38,10,13.89,USA,Credit Card,685.71
1731,CUST-0152,2024-04-04,Resistance Bands,Fitness Gear,3,233.63,15,10.14,Germany,Credit Card,595.76
1732,CUST-0196,2024-05-13,Yoga Mat,Fitness Gear,3,188.62,0,,USA,Bank Transfer,565.86
1733,CUST-0106,2024-01-27,Duffel Bag,Bags,2,74.19,0,11.47,USA,Debit Card,148.38
1734,CUST-0349,2024-07-14,Yoga Mat,Fitness Gear,4,79.55,20,10.18,Nepal,Debit Card,254.56
1735,CUST-0056,2024-10-20,Wireless Earbuds,Electronics,4,222.31,0,10.78,Australia,PayPal,889.24
1736,CUST-0086,2024-03-18,Fitness Tracker,Electronics,5,26.76,10,14.95,Nepal,PayPal,120.42
1737,CUST-0316,2024-09-16,Fitness Tracker,Electronics,4,208.49,20,12.72,Nepal,Debit Card,667.17
1738,CUST-0154,2024-10-18,Running Shoes,Footwear,2,25.21,0,,Nepal,PayPal,50.42
1739,CUST-0119,2024-05-01,Resistance Bands,Fitness Gear,5,33.45,20,12.74,USA,Bank Transfer,133.8
1740,CUST-0037,2024-10-03,Running Shoes,Footwear,4,244.91,20,2.96,Australia,Credit Card,783.71
1741,CUST-0288,2024-05-11,Duffel Bag,Bags,3,82.22,0,3.92,Nepal,Credit Card,246.66
1742,CUST-0104,2024-06-26,Backpack,Bags,2,197.96,0,5.48,Australia,Bank Transfer,395.92
1743,CUST-0372,2024-08-02,Duffel Bag,Bags,3,173.25,0,8.29,Australia,Bank Transfer,519.75
1744,CUST-0180,2024-01-04,Fitness Tracker,Electronics,2,203.41,0,10.77,USA,PayPal,406.82
1745,CUST-0175,2024-10-26,Backpack,Bags,1,24.78,5,6.17,UK,Credit Card,23.54
1746,CUST-0144,2024-08-16,Duffel Bag,Bags,3,213.56,15,5.55,Nepal,Credit Card,544.58
1747,CUST-0015,2024-06-19,Duffel Bag,Bags,3,125.81,0,4.17,Australia,Credit Card,377.43
1748,CUST-0016,2024-01-10,Duffel Bag,Bags,1,159.31,0,14.99,USA,Bank Transfer,159.31
1749,CUST-0128,2024-02-06,Resistance Bands,Fitness Gear,4,208.46,0,14.29,Nepal,Debit Card,833.84
1750,CUST-0045,2024-12-17,Yoga Mat,Fitness Gear,1,174.12,20,2.98,Germany,Credit Card,139.3
